ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId,mentor_total_programs
1094,Data Engineering for Real Projects,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Mid,5,2024-07-03 00:00:00,0,1454,2,13,3
3167,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Senior,4,2025-08-20 00:00:00,0,1109,1,3,3
2089,Introduction to Deep Learning,This mentorship focuses on Deep Learning with practical applications.,Available,,freshman,Beginner,8,2025-06-14 00:00:00,0,1059,2,8,1
3161,Introduction to Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Senior,10,2025-09-15 00:00:00,0,647,2,9,5
1792,Branding for Real Projects,This mentorship focuses on Branding with practical applications.,Available,,junior,Beginner,2,2024-08-27 00:00:00,0,1215,3,18,4
120,Introduction to Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,sophomore,Mid,2,2025-09-03 00:00:00,0,207,4,22,5
2408,Hands-on Natural Language Processing Training,This mentorship focuses on Natural Language Processing with practical applications.,Available,,junior,Senior,4,2025-09-01 00:00:00,0,458,2,10,4
2177,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,10,2025-07-05 00:00:00,0,1278,1,6,2
2065,Mastering Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,senior,Senior,6,2025-10-12 00:00:00,0,240,4,20,3
1204,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,junior,Junior,3,2024-01-24 00:00:00,0,697,4,23,4
2413,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Mid,9,2025-09-29 00:00:00,0,342,1,3,5
803,Machine Learning for Beginners,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Senior,6,2025-06-22 00:00:00,0,1404,2,7,3
2740,Introduction to Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Senior,4,2025-09-27 00:00:00,0,264,2,7,4
2425,Data Analysis for Beginners,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Junior,8,2025-09-14 00:00:00,0,701,2,11,4
96,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Mid,9,2025-05-04 00:00:00,0,1294,1,4,3
548,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Beginner,2,2025-04-22 00:00:00,0,824,1,5,2
2318,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Mid,9,2024-04-18 00:00:00,0,1094,1,2,5
2157,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,junior,Mid,5,2025-08-28 00:00:00,0,1391,1,2,3
122,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,senior,Junior,4,2025-10-14 00:00:00,0,207,4,22,5
1114,Motion Design for Beginners,This mentorship focuses on Motion Design with practical applications.,Available,,graduate,Beginner,8,2025-08-10 00:00:00,0,1137,3,17,4
429,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,senior,Senior,8,2025-07-12 00:00:00,0,140,2,11,4
282,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Senior,2,2025-09-09 00:00:00,0,793,1,2,3
2137,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Junior,3,2025-09-12 00:00:00,0,274,1,3,1
3114,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Senior,10,2025-02-07 00:00:00,0,1092,1,2,5
2197,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Beginner,8,2025-08-20 00:00:00,0,114,2,12,4
1882,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Junior,10,2025-01-14 00:00:00,0,1145,1,3,4
2174,Natural Language Processing for Beginners,This mentorship focuses on Natural Language Processing with practical applications.,Available,,graduate,Junior,3,2025-09-09 00:00:00,0,74,2,10,1
616,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Senior,8,2025-08-23 00:00:00,0,893,1,5,1
986,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,7,2025-08-26 00:00:00,0,640,1,4,4
557,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,4,2025-06-07 00:00:00,0,1484,1,3,3
1941,Hands-on Project Management Training,This mentorship focuses on Project Management with practical applications.,Available,,graduate,Mid,3,2024-03-27 00:00:00,0,1274,4,21,3
435,Mobile Development for Beginners,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Senior,3,2025-08-31 00:00:00,0,147,1,4,5
1136,Product Design for Real Projects,This mentorship focuses on Product Design with practical applications.,Available,,junior,Junior,10,2025-09-27 00:00:00,0,1444,3,15,1
3088,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Beginner,9,2025-06-04 00:00:00,1,1393,2,12,2
1731,Frontend Development for Beginners,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Mid,6,2025-07-17 00:00:00,0,9,1,2,4
2971,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Mid,4,2025-10-14 00:00:00,0,800,2,12,4
1686,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Senior,3,2025-07-08 00:00:00,0,599,1,2,5
518,Full Stack Development for Beginners,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,8,2025-08-30 00:00:00,0,693,1,3,4
1034,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,senior,Beginner,7,2025-10-13 00:00:00,0,289,2,7,5
571,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Junior,9,2025-03-22 00:00:00,0,1468,1,3,2
52,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,8,2025-07-11 00:00:00,0,1305,1,2,5
281,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,5,2025-08-06 00:00:00,0,793,1,5,3
1624,Hands-on Motion Design Training,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Senior,2,2025-05-27 00:00:00,0,888,3,17,4
1776,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,8,2025-07-14 00:00:00,0,566,1,6,2
3189,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,senior,Junior,9,2025-10-02 00:00:00,0,661,1,3,4
1061,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Beginner,1,2024-12-10 00:00:00,0,1077,1,6,3
312,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Junior,5,2024-06-24 00:00:00,0,196,1,3,3
1482,Career Coaching for Beginners,This mentorship focuses on Career Coaching with practical applications.,Available,,sophomore,Junior,8,2025-07-01 00:00:00,0,880,4,22,4
911,Entrepreneurship for Beginners,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Junior,8,2025-10-05 00:00:00,0,791,4,23,5
346,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Junior,4,2025-09-16 00:00:00,0,586,2,9,2
303,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,graduate,Senior,6,2024-11-30 00:00:00,0,436,3,14,4
2421,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,1,2024-02-14 00:00:00,0,1017,1,1,4
3105,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Beginner,7,2025-08-15 00:00:00,0,123,1,4,5
1250,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,sophomore,Beginner,13,2024-02-12 00:00:00,1,1118,3,16,4
582,Mastering Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,senior,Mid,9,2025-06-15 00:00:00,0,557,2,13,2
1822,Hands-on Product Design Training,This mentorship focuses on Product Design with practical applications.,Available,,junior,Mid,9,2025-10-08 00:00:00,0,273,3,15,5
1569,Hands-on Mobile Development Training,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Mid,3,2025-08-08 00:00:00,0,1419,1,4,5
894,Hands-on DevOps & Cloud Training,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Senior,6,2025-09-30 00:00:00,0,897,1,5,5
1544,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,graduate,Junior,5,2024-06-02 00:00:00,0,919,4,20,4
1536,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,graduate,Beginner,6,2025-04-28 00:00:00,0,1251,3,18,4
2405,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Junior,6,2025-08-04 00:00:00,0,654,1,6,1
1808,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Mid,2,2024-12-21 00:00:00,0,215,1,6,4
3021,Data Science for Real Projects,This mentorship focuses on Data Science with practical applications.,Available,,junior,Beginner,8,2025-04-29 00:00:00,0,1186,2,12,4
642,Mastering Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,junior,Junior,5,2025-10-05 00:00:00,0,246,3,16,4
348,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,graduate,Senior,7,2024-06-09 00:00:00,0,1015,1,4,4
965,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,6,2024-07-01 00:00:00,0,175,1,6,5
1727,Mastering Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,freshman,Senior,2,2025-10-14 00:00:00,0,505,4,22,1
2591,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Junior,4,2025-01-31 00:00:00,0,425,1,1,3
2763,Introduction to Data Engineering,This mentorship focuses on Data Engineering with practical applications.,Available,,sophomore,Beginner,2,2025-10-07 00:00:00,0,132,2,13,2
1929,Introduction to Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Senior,9,2025-03-19 00:00:00,0,499,1,3,4
1881,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Senior,5,2025-07-22 00:00:00,0,657,1,4,4
135,Backend Development for Beginners,This mentorship focuses on Backend Development with practical applications.,Available,,freshman,Beginner,8,2025-04-07 00:00:00,0,1374,1,1,5
255,Hands-on System Design Training,This mentorship focuses on System Design with practical applications.,Available,,freshman,Mid,8,2025-09-10 00:00:00,0,627,1,6,4
3091,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Mid,2,2024-11-25 00:00:00,0,348,2,11,1
1652,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,senior,Mid,10,2025-10-01 00:00:00,0,1364,3,15,4
2651,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,sophomore,Mid,2,2025-09-11 00:00:00,0,138,1,2,5
