ProgramId,Title,Description,Availability,Duration,EducationLevel,TargetLevel,Capacity,CreatedAt,ProgramPostStatus,MentorProfileId,DomainId,SubDomainId
551,Introduction to System Design,This mentorship focuses on System Design with practical applications.,Available,,senior,Beginner,8,2024-10-27 00:00:00,0,538,1,6
155,Hands-on Deep Learning Training,This mentorship focuses on Deep Learning with practical applications.,Available,,junior,Junior,7,2025-07-14 00:00:00,0,534,2,8
2060,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Senior,3,2025-05-01 00:00:00,0,460,2,7
1020,Introduction to Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,freshman,Junior,2,2024-07-24 00:00:00,0,77,1,4
410,Hands-on Machine Learning Training,This mentorship focuses on Machine Learning with practical applications.,Available,,junior,Mid,5,2024-10-05 00:00:00,0,435,2,7
781,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Junior,7,2025-08-16 00:00:00,1,923,3,18
1623,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Mid,2,2025-09-02 00:00:00,0,1199,1,5
1598,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,sophomore,Mid,2,2025-08-08 00:00:00,0,328,3,18
2858,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,graduate,Beginner,6,2025-08-04 00:00:00,0,370,1,6
1711,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Senior,3,2025-10-14 00:00:00,0,1203,1,3
1645,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,freshman,Junior,2,2024-11-17 00:00:00,0,1263,1,5
1823,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,junior,Junior,2,2024-07-09 00:00:00,0,556,1,1
650,Mastering Mobile Development,This mentorship focuses on Mobile Development with practical applications.,Available,,sophomore,Beginner,7,2025-04-30 00:00:00,0,472,1,4
1039,Introduction to Graphic Design,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Junior,6,2025-10-03 00:00:00,0,1082,3,16
750,Product Design for Real Projects,This mentorship focuses on Product Design with practical applications.,Available,,junior,Beginner,6,2025-07-17 00:00:00,0,336,3,15
2931,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,9,2024-03-18 00:00:00,0,1449,1,2
893,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Junior,7,2025-09-28 00:00:00,0,897,1,2
2145,Hands-on Data Analysis Training,This mentorship focuses on Data Analysis with practical applications.,Available,,graduate,Senior,5,2024-05-28 00:00:00,0,976,2,11
1807,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,graduate,Senior,6,2024-09-30 00:00:00,0,215,1,6
2789,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,senior,Mid,6,2024-02-21 00:00:00,0,855,1,1
69,System Design for Beginners,This mentorship focuses on System Design with practical applications.,Available,,senior,Senior,9,2024-07-19 00:00:00,0,476,1,6
1923,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Beginner,4,2025-05-20 00:00:00,1,70,2,12
775,Branding for Real Projects,This mentorship focuses on Branding with practical applications.,Available,,junior,Beginner,10,2024-07-04 00:00:00,0,232,3,18
2770,Hands-on Career Coaching Training,This mentorship focuses on Career Coaching with practical applications.,Available,,freshman,Beginner,7,2025-09-09 00:00:00,0,79,4,22
365,Mastering Full Stack Development,This mentorship focuses on Full Stack Development with practical applications.,Available,,sophomore,Mid,7,2025-08-11 00:00:00,0,204,1,3
680,Mastering System Design,This mentorship focuses on System Design with practical applications.,Available,,freshman,Beginner,2,2025-03-06 00:00:00,1,1426,1,6
2758,Mastering Branding,This mentorship focuses on Branding with practical applications.,Available,,freshman,Beginner,4,2025-07-30 00:00:00,1,1178,3,18
1763,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,graduate,Junior,9,2025-08-05 00:00:00,0,305,1,2
717,Computer Vision for Real Projects,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Beginner,3,2025-08-29 00:00:00,0,506,2,9
1472,Machine Learning for Real Projects,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Mid,7,2025-09-01 00:00:00,0,796,2,7
955,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,senior,Senior,1,2025-03-10 00:00:00,0,583,2,9
47,Computer Vision for Beginners,This mentorship focuses on Computer Vision with practical applications.,Available,,freshman,Senior,9,2025-10-04 00:00:00,0,926,2,9
2594,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,sophomore,Senior,9,2025-09-10 00:00:00,0,597,2,7
2135,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Mid,5,2025-08-03 00:00:00,0,1357,1,1
1310,Mastering UI/UX Design,This mentorship focuses on UI/UX Design with practical applications.,Available,,junior,Junior,5,2025-10-02 00:00:00,0,1421,3,14
2559,Introduction to Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,freshman,Senior,5,2025-06-25 00:00:00,0,1221,2,7
22,Mastering Machine Learning,This mentorship focuses on Machine Learning with practical applications.,Available,,graduate,Senior,5,2025-06-11 00:00:00,0,39,2,7
882,Introduction to Data Science,This mentorship focuses on Data Science with practical applications.,Available,,junior,Junior,3,2025-05-12 00:00:00,0,947,2,12
38,Full Stack Development for Real Projects,This mentorship focuses on Full Stack Development with practical applications.,Available,,freshman,Mid,7,2024-09-10 00:00:00,0,479,1,3
233,Data Analysis for Real Projects,This mentorship focuses on Data Analysis with practical applications.,Available,,freshman,Junior,4,2025-10-12 00:00:00,0,588,2,11
304,Introduction to Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,freshman,Junior,9,2025-07-16 00:00:00,0,436,3,17
289,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Beginner,7,2025-04-08 00:00:00,0,973,1,2
2013,Hands-on Frontend Development Training,This mentorship focuses on Frontend Development with practical applications.,Available,,freshman,Beginner,7,2025-06-09 00:00:00,0,1103,1,2
1568,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,10,2025-06-30 00:00:00,0,1419,1,2
3155,Product Design for Beginners,This mentorship focuses on Product Design with practical applications.,Available,,senior,Senior,8,2025-09-16 00:00:00,0,1476,3,15
269,Mastering Natural Language Processing,This mentorship focuses on Natural Language Processing with practical applications.,Available,,sophomore,Senior,4,2025-02-05 00:00:00,0,1434,2,10
7,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,graduate,Mid,4,2025-07-06 00:00:00,0,671,1,3
2505,Hands-on Data Science Training,This mentorship focuses on Data Science with practical applications.,Available,,junior,Beginner,3,2025-10-16 00:00:00,1,1423,2,12
1167,Hands-on Backend Development Training,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Junior,1,2025-08-26 00:00:00,0,1441,1,1
1495,Project Management for Beginners,This mentorship focuses on Project Management with practical applications.,Available,,junior,Beginner,4,2025-09-28 00:00:00,1,877,4,21
1396,Introduction to Data Analysis,This mentorship focuses on Data Analysis with practical applications.,Available,,sophomore,Mid,2,2024-07-13 00:00:00,0,918,2,11
1374,Mastering Motion Design,This mentorship focuses on Motion Design with practical applications.,Available,,sophomore,Junior,8,2024-12-23 00:00:00,0,107,3,17
1908,Introduction to Backend Development,This mentorship focuses on Backend Development with practical applications.,Available,,graduate,Mid,1,2025-10-07 00:00:00,0,928,1,1
1025,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,graduate,Mid,3,2025-06-09 00:00:00,0,524,1,5
443,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,graduate,Mid,6,2025-04-28 00:00:00,0,434,3,18
1567,Frontend Development for Real Projects,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,8,2025-03-28 00:00:00,0,1419,1,2
723,Entrepreneurship for Beginners,This mentorship focuses on Entrepreneurship with practical applications.,Available,,junior,Senior,4,2025-03-12 00:00:00,0,375,4,23
2518,Backend Development for Real Projects,This mentorship focuses on Backend Development with practical applications.,Available,,sophomore,Junior,9,2025-09-04 00:00:00,0,739,1,1
1113,Hands-on Branding Training,This mentorship focuses on Branding with practical applications.,Available,,freshman,Senior,3,2025-07-16 00:00:00,0,1137,3,18
2675,Mastering Frontend Development,This mentorship focuses on Frontend Development with practical applications.,Available,,senior,Senior,1,2024-10-24 00:00:00,0,1076,1,2
1199,Mastering Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,junior,Junior,4,2025-07-05 00:00:00,0,1385,4,20
1894,DevOps & Cloud for Beginners,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,sophomore,Junior,4,2025-03-09 00:00:00,0,698,1,5
744,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,sophomore,Junior,8,2025-07-24 00:00:00,0,1437,1,6
2309,Graphic Design for Real Projects,This mentorship focuses on Graphic Design with practical applications.,Available,,freshman,Junior,3,2024-02-07 00:00:00,0,958,3,16
1373,Hands-on Entrepreneurship Training,This mentorship focuses on Entrepreneurship with practical applications.,Available,,freshman,Beginner,5,2025-08-08 00:00:00,0,383,4,23
2046,Data Science for Beginners,This mentorship focuses on Data Science with practical applications.,Available,,freshman,Beginner,7,2025-02-22 00:00:00,0,148,2,12
1668,Hands-on Computer Vision Training,This mentorship focuses on Computer Vision with practical applications.,Available,,graduate,Beginner,3,2025-08-25 00:00:00,0,233,2,9
2875,DevOps & Cloud for Real Projects,This mentorship focuses on DevOps & Cloud with practical applications.,Available,,senior,Mid,5,2025-10-11 00:00:00,0,992,1,5
2569,Mastering Computer Vision,This mentorship focuses on Computer Vision with practical applications.,Available,,junior,Junior,10,2025-08-20 00:00:00,0,572,2,9
1525,Introduction to Career Coaching,This mentorship focuses on Career Coaching with practical applications.,Available,,freshman,Beginner,4,2025-08-02 00:00:00,0,88,4,22
2366,Introduction to Business Analysis,This mentorship focuses on Business Analysis with practical applications.,Available,,sophomore,Junior,10,2025-10-17 00:00:00,0,1210,4,20
1626,Introduction to Branding,This mentorship focuses on Branding with practical applications.,Available,,junior,Senior,10,2025-07-06 00:00:00,0,888,3,18
2152,Mobile Development for Real Projects,This mentorship focuses on Mobile Development with practical applications.,Available,,senior,Mid,3,2024-09-24 00:00:00,0,1063,1,4
2900,System Design for Real Projects,This mentorship focuses on System Design with practical applications.,Available,,freshman,Senior,2,2025-09-28 00:00:00,0,487,1,6
1729,Hands-on Full Stack Development Training,This mentorship focuses on Full Stack Development with practical applications.,Available,,junior,Senior,7,2025-08-24 00:00:00,0,852,1,3
936,Introduction to Entrepreneurship,This mentorship focuses on Entrepreneurship with practical applications.,Available,,sophomore,Junior,3,2025-01-22 00:00:00,0,464,4,23
